WKT,R_LINKID,L_LINKID,LANETYPE,LANECODE,BARRIER,LNO,CODE,DATE,REMARK,HDUFID,HISTTYPE,HISTREMARK
"MULTILINESTRING ((302158.479 4122579.782,302158.441 4122579.526,302158.031 4122577.215,302157.874 4122576.235,302157.621 4122574.644,302157.368 4122573.054,302157.093 4122571.552,302156.819 4122570.05,302156.628 4122568.936,302156.209 4122566.497,302155.821 4122564.256,302155.47 4122562.206,302155.118 4122560.156,302154.542 4122557.818,302154.034 4122554.862,302153.526 4122551.905,302153.019 4122548.948,302152.823 4122547.366,302152.627 4122545.783,302152.161 4122543.039,302151.715 4122540.398,302151.42 4122538.695,302151.126 4122536.993,302150.652 4122534.115,302150.157 4122531.227,302149.9 4122529.686,302149.643 4122528.144,302149.38 4122526.633,302149.118 4122525.122,302148.86 4122523.634,302148.603 4122522.146,302148.116 4122519.322,302147.868 4122517.817,302147.62 4122516.312,302147.357 4122514.791,302147.094 4122513.269,302146.624 4122510.476,302146.494 4122509.729))",,233A0035LZ0101,999,99,04,40,2,20170126,,A1LA17CA060040,,
"MULTILINESTRING ((302161.294 4122579.275,302161.17 4122578.645,302160.907 4122577.169,302160.643 4122575.692,302160.117 4122572.739,302159.853 4122571.262,302159.59 4122569.785,302159.375 4122568.499,302159.127 4122567.019,302158.879 4122565.54,302158.383 4122562.581,302158.135 4122561.102,302157.887 4122559.623,302157.639 4122558.143,302157.391 4122556.664,302157.143 4122555.184,302156.896 4122553.705,302156.4 4122550.746,302155.904 4122547.788,302155.618 4122545.45,302155.306 4122543.614,302154.993 4122541.777,302154.5 4122538.901,302153.998 4122535.956,302153.749 4122534.476,302153.501 4122532.996,302153.245 4122531.495,302152.989 4122529.994,302152.489 4122527.095,302152.022 4122524.307,302151.768 4122522.821,302151.515 4122521.335,302151.255 4122519.78,302150.995 4122518.224,302150.496 4122515.286,302150.242 4122513.792,302149.989 4122512.298,302149.699 4122510.61,302149.41 4122508.922))",233A0035LZ0101,,111,01,99,41,1,20170126,,A1LA17CA060041,,
"MULTILINESTRING ((302149.41 4122508.922,302149.698 4122510.605,302149.987 4122512.288,302150.24 4122513.781,302150.494 4122515.273,302150.991 4122518.201,302151.485 4122521.154,302151.738 4122522.639,302151.991 4122524.124,302152.483 4122527.061,302152.741 4122528.553,302152.998 4122530.045,302153.498 4122532.976,302153.747 4122534.46,302153.996 4122535.945,302154.499 4122538.893,302154.755 4122540.391,302155.012 4122541.89,302155.515 4122544.846,302155.904 4122547.788,302156.4 4122550.746,302156.896 4122553.705,302157.143 4122555.184,302157.391 4122556.664,302157.639 4122558.143,302157.887 4122559.623,302158.135 4122561.102,302158.383 4122562.581,302158.879 4122565.54,302159.127 4122567.019,302159.375 4122568.499,302159.59 4122569.785,302159.853 4122571.262,302160.117 4122572.739,302160.643 4122575.692,302160.907 4122577.169,302161.17 4122578.645,302161.294 4122579.275))",233A0036LR0101,,111,01,99,42,1,20170126,,A1LA17CA060042,,
"MULTILINESTRING ((302082.855 4122605.708,302083.306 4122608.344,302083.758 4122610.98,302084.209 4122613.616,302084.66 4122616.251,302085.112 4122618.887))",233A0028AA0101,,111,01,99,43,1,20170126,,A1LA17CA060043,,
"MULTILINESTRING ((302047.604 4122491.772,302044.79 4122492.275,302041.976 4122492.777,302039.162 4122493.28,302036.348 4122493.782,302033.534 4122494.284,302030.721 4122494.787,302027.907 4122495.289,302025.093 4122495.792,302022.279 4122496.294,302019.465 4122496.797))",233A0022AA0101,,111,01,99,44,1,20170126,,A1LA17CA060044,,
"MULTILINESTRING ((302019.465 4122496.797,302022.279 4122496.294,302025.093 4122495.792,302027.907 4122495.289,302030.721 4122494.787,302033.534 4122494.284,302036.348 4122493.782,302039.162 4122493.28,302041.976 4122492.777,302044.79 4122492.275,302047.604 4122491.772))",233A0021LR0101,,111,01,99,45,1,20170126,,A1LA17CA060045,,
"MULTILINESTRING ((302018.832 4122492.804,302020.61 4122492.49,302023.304 4122492.012,302024.844 4122491.738,302026.384 4122491.465,302029.309 4122490.948,302030.839 4122490.678,302032.369 4122490.407,302034.811 4122489.979,302035.947 4122489.775,302038.388 4122489.345,302041.188 4122488.852,302042.686 4122488.59,302044.184 4122488.328,302046.753 4122487.881,302047.007 4122487.834))",,233A0021LR0101,999,99,04,46,2,20170126,,A1LA17CA060046,,
"MULTILINESTRING ((302048.276 4122495.735,302047.94 4122495.794,302044.984 4122496.309,302042.03 4122496.826,302040.553 4122497.09,302039.076 4122497.353,302036.821 4122497.757,302033.865 4122498.265,302032.388 4122498.528,302030.911 4122498.791,302029.435 4122499.056,302027.958 4122499.322,302025.166 4122499.808,302022.214 4122500.329,302020.079 4122500.735))",,233A0022AA0101,999,99,04,47,2,20170126,,A1LA17CA060047,,
"MULTILINESTRING ((301946.553 4122503.427,301946.836 4122503.389,301948.326 4122503.136,301949.816 4122502.884,301952.692 4122502.397,301955.205 4122501.961,301956.728 4122501.695,301958.25 4122501.429,301960.384 4122501.063,301963.321 4122500.561,301964.812 4122500.301,301966.303 4122500.04,301967.793 4122499.779,301969.282 4122499.518,301970.762 4122499.264,301972.242 4122499.01,301973.963 4122498.71,301975.683 4122498.409,301977.331 4122498.122,301978.978 4122497.834,301981.065 4122497.459))",,233A0015AA0101,999,99,04,48,2,20170126,,A1LA17CA060048,,
"MULTILINESTRING ((301947.854 4122509.261,301950.695 4122508.76,301953.536 4122508.26,301956.377 4122507.759,301959.219 4122507.258,301962.06 4122506.757,301964.901 4122506.256,301967.742 4122505.755,301970.584 4122505.254,301973.425 4122504.753,301976.266 4122504.252,301979.107 4122503.752,301981.948 4122503.251))",233A0015AA0101,,111,01,99,49,1,20170126,,A1LA17CA060049,,
"MULTILINESTRING ((301981.948 4122503.251,301979.107 4122503.752,301976.266 4122504.252,301973.425 4122504.753,301970.584 4122505.254,301967.742 4122505.755,301964.901 4122506.256,301962.06 4122506.757,301959.219 4122507.258,301956.377 4122507.759,301953.536 4122508.26,301950.695 4122508.76,301947.854 4122509.261))",233A0016LZ0101,,111,01,99,50,1,20170126,,A1LA17CA060050,,
"MULTILINESTRING ((301979.733 4122510.372,301978.679 4122509.719,301977.913 4122509.346,301976.979 4122509.015,301975.698 4122508.817,301974.217 4122508.834,301973.492 4122508.902,301970.75 4122509.373,301967.812 4122509.879,301966.248 4122510.149,301964.685 4122510.419,301961.902 4122510.909,301960.354 4122511.182,301958.805 4122511.456,301955.883 4122511.963,301952.975 4122512.465,301951.492 4122512.73,301950.009 4122512.995,301948.561 4122513.243))",,233A0016LZ0101,999,99,04,51,2,20170126,,A1LA17CA060051,,
"MULTILINESTRING ((302197.08 4122445.816,302197.527 4122448.407,302198.036 4122451.363,302198.546 4122454.32,302199.055 4122457.276,302199.565 4122460.232,302200.074 4122463.188,302200.584 4122466.145,302201.094 4122469.101,302201.603 4122472.057,302202.113 4122475.013,302202.622 4122477.97,302202.881 4122479.467,302202.921 4122479.702))",,233A0040LR0101,999,99,04,52,2,20170126,,A1LA17CA060052,,
"MULTILINESTRING ((302198.998 4122480.432,302198.505 4122477.616,302198.013 4122474.799,302197.52 4122471.982,302197.028 4122469.165,302196.535 4122466.348,302196.043 4122463.532,302195.55 4122460.715,302195.058 4122457.898,302194.565 4122455.081,302194.073 4122452.265,302193.58 4122449.448,302193.088 4122446.631))",233A0039LR0101,,111,01,99,53,1,20170126,,A1LA17CA060053,,
"MULTILINESTRING ((302193.088 4122446.631,302193.58 4122449.448,302194.073 4122452.265,302194.565 4122455.081,302195.058 4122457.898,302195.55 4122460.715,302196.043 4122463.532,302196.535 4122466.348,302197.028 4122469.165,302197.52 4122471.982,302198.013 4122474.799,302198.505 4122477.616,302198.998 4122480.432))",233A0040LR0101,,111,01,99,54,1,20170126,,A1LA17CA060054,,
"MULTILINESTRING ((302194.898 4122481.013,302194.81 4122480.503,302194.299 4122477.547,302193.788 4122474.591,302193.278 4122471.634,302192.767 4122468.678,302192.257 4122465.722,302191.746 4122462.766,302191.236 4122459.81,302190.725 4122456.854,302190.214 4122453.898,302189.704 4122450.942,302189.193 4122447.986,302189.051 4122447.298))",,233A0039LR0101,999,99,04,55,2,20170126,,A1LA17CA060055,,
"MULTILINESTRING ((302218.006 4122442.603,302218.493 4122445.407,302218.981 4122448.21,302219.469 4122451.014,302219.957 4122453.817,302220.444 4122456.621,302220.932 4122459.424,302221.42 4122462.227,302221.907 4122465.031,302222.395 4122467.834,302222.883 4122470.638,302223.37 4122473.441,302223.858 4122476.245))",233A0043LR0101,,111,01,99,56,1,20170126,,A1LA17CA060056,,
"MULTILINESTRING ((302223.858 4122476.245,302223.37 4122473.441,302222.883 4122470.638,302222.395 4122467.834,302221.907 4122465.031,302221.42 4122462.227,302220.932 4122459.424,302220.444 4122456.621,302219.957 4122453.817,302219.469 4122451.014,302218.981 4122448.21,302218.493 4122445.407,302218.006 4122442.603))",233A0044LR0101,,111,01,99,57,1,20170126,,A1LA17CA060057,,
"MULTILINESTRING ((302222.05 4122441.859,302222.362 4122443.683,302222.867 4122446.64,302223.373 4122449.597,302223.878 4122452.554,302224.384 4122455.511,302224.889 4122458.468,302225.395 4122461.425,302225.9 4122464.382,302226.406 4122467.34,302226.911 4122470.297,302227.416 4122473.254,302227.801 4122475.52))",,233A0043LR0101,999,99,04,58,2,20170126,,A1LA17CA060058,,
"MULTILINESTRING ((302219.741 4122476.787,302219.411 4122474.804,302218.919 4122471.845,302218.426 4122468.886,302217.934 4122465.926,302217.441 4122462.967,302216.948 4122460.008,302216.456 4122457.049,302215.963 4122454.09,302215.742 4122452.761,302215.233 4122449.805,302214.724 4122446.849,302214.215 4122443.893,302214.174 4122443.656,302213.968 4122443.212))",,233A0044LR0101,999,99,04,59,2,20170126,,A1LA17CA060059,,
"MULTILINESTRING ((302218.133 4122647.83,302217.664 4122645.002,302217.196 4122642.174,302216.727 4122639.346,302216.259 4122636.517,302215.79 4122633.689,302215.321 4122630.861,302214.853 4122628.033,302214.384 4122625.204,302213.916 4122622.376,302213.447 4122619.548,302212.979 4122616.72,302212.51 4122613.891,302212.042 4122611.063,302211.573 4122608.235,302211.104 4122605.407,302210.636 4122602.578))",233A0047LR0101,,111,01,99,60,1,20170126,,A1LA17CA060060,,
"MULTILINESTRING ((302210.636 4122602.578,302211.104 4122605.407,302211.573 4122608.235,302212.042 4122611.063,302212.51 4122613.891,302212.979 4122616.72,302213.447 4122619.548,302213.916 4122622.376,302214.384 4122625.204,302214.853 4122628.033,302215.321 4122630.861,302215.79 4122633.689,302216.259 4122636.517,302216.727 4122639.346,302217.196 4122642.174,302217.664 4122645.002,302218.133 4122647.83))",233A0048LR0101,,111,01,99,61,1,20170126,,A1LA17CA060061,,
"MULTILINESTRING ((302215.156 4122487.995,302214.506 4122488.099,302211.544 4122488.574,302210.52 4122488.748,302207.563 4122489.252,302204.605 4122489.757,302201.648 4122490.261,302198.691 4122490.765,302195.734 4122491.27,302192.777 4122491.774,302189.819 4122492.279,302187.756 4122492.632))",233A0041LR0101,,111,01,99,62,1,20170126,,A1LA17CA060062,,
"MULTILINESTRING ((302187.756 4122492.632,302189.819 4122492.279,302192.777 4122491.774,302195.734 4122491.27,302198.691 4122490.765,302201.648 4122490.261,302204.605 4122489.757,302207.563 4122489.252,302210.52 4122488.748,302211.544 4122488.574,302214.506 4122488.099,302215.156 4122487.995))",233A0042RZ0101,,111,01,99,63,1,20170126,,A1LA17CA060063,,
"MULTILINESTRING ((302206.327 4122484.589,302207.083 4122484.919,302207.905 4122485.012,302208.938 4122484.954,302211.691 4122484.43,302214.475 4122483.808))",,233A0042RZ0101,999,99,04,64,2,20170126,,A1LA17CA060064,,
"MULTILINESTRING ((302143.238 4122490.746,302142.969 4122489.191,302142.7 4122487.636,302142.275 4122485.126,302141.784 4122482.279,302141.314 4122479.504,302140.81 4122476.596,302140.543 4122475.052,302140.277 4122473.507,302139.84 4122470.953,302139.56 4122469.304,302139.28 4122467.655,302138.845 4122465.108,302138.446 4122462.746,302138.148 4122460.919,302137.893 4122459.392,302137.638 4122457.865,302137.366 4122456.216))",,233A0033LR0101,999,99,04,65,2,20170126,,A1LA17CA060065,,
"MULTILINESTRING ((302140.388 4122455.833,302140.886 4122458.791,302141.385 4122461.749,302141.883 4122464.707,302142.381 4122467.665,302142.879 4122470.623,302143.378 4122473.582,302143.876 4122476.54,302143.934 4122476.881,302144.432 4122479.839,302144.93 4122482.798,302145.429 4122485.756,302145.927 4122488.714,302146.22 4122490.449))",233A0034RZ0101,,111,01,99,66,1,20170126,,A1LA17CA060066,,
"MULTILINESTRING ((302146.22 4122490.449,302145.927 4122488.714,302145.429 4122485.756,302144.93 4122482.798,302144.432 4122479.839,302143.934 4122476.881,302143.876 4122476.54,302143.378 4122473.582,302142.879 4122470.623,302142.381 4122467.665,302141.883 4122464.707,302141.385 4122461.749,302140.886 4122458.791,302140.388 4122455.833))",233A0033LR0101,,111,01,99,67,1,20170126,,A1LA17CA060067,,
"MULTILINESTRING ((302143.291 4122455.223,302143.293 4122455.239,302143.759 4122458.168,302144.006 4122459.648,302144.253 4122461.129,302144.675 4122463.64,302145.065 4122465.996,302145.29 4122467.279,302145.78 4122470.178,302146.234 4122472.942,302146.498 4122474.459,302146.761 4122475.976,302147.025 4122477.478,302147.289 4122478.981,302147.789 4122481.906,302148.289 4122484.778,302148.786 4122487.676,302149.094 4122489.483,302149.196 4122490.035))",,233A0034RZ0101,999,99,04,68,2,20170126,,A1LA17CA060068,,
"MULTILINESTRING ((302015.688 4122547.523,302015.721 4122546.838,302015.668 4122546.369,302015.525 4122546.058,302015.333 4122545.847,302015.118 4122545.753,302014.876 4122545.717,302014.699 4122545.747,302014.504 4122545.837,302013.974 4122546.403,302013.202 4122547.278,302012.595 4122547.866,302012.008 4122548.367,302011.219 4122548.963,302010.608 4122549.396,302009.833 4122549.876,302008.847 4122550.37,302007.77 4122550.835,302007.977 4122552.011,302008.206 4122553.279))",,233A0017LR0101,999,99,04,69,2,20170126,,A1LA17CA060069,,
"MULTILINESTRING ((302002.164 4122554.114,302001.785 4122551.924,302000.84 4122551.861,301999.629 4122551.716,301998.563 4122551.525,301997.716 4122551.315,301996.638 4122550.958,301995.706 4122550.583,301994.908 4122550.215,301994.033 4122549.698,301993.868 4122549.617,301993.716 4122549.569,301993.587 4122549.568,301993.479 4122549.578,301993.372 4122549.613,301993.257 4122549.661,301993.142 4122549.753,301993.06 4122549.847,301992.991 4122549.94,301992.926 4122550.071,301992.864 4122550.26,301992.811 4122550.5,301992.916 4122550.903,301992.997 4122551.184,301993.145 4122551.503,301993.208 4122551.622))",,233A0017LR0101,999,99,04,70,2,20170126,,A1LA17CA060070,,
"MULTILINESTRING ((302006.714 4122519.158,302006.29 4122517.591,302005.866 4122516.023,302004.988 4122514.568,302003.851 4122513.408,302002.691 4122512.611,302001.139 4122511.966,301998.479 4122511.735,301996.351 4122512.186,301994.839 4122513.037,301993.641 4122514.067,301992.639 4122515.407,301991.901 4122517.179,301991.676 4122518.647,301991.714 4122520.25,301992.14 4122522.85,301992.594 4122525.432,301993.111 4122528.375,301993.365 4122529.859,301993.62 4122531.343,301994.125 4122534.241,301994.594 4122536.916,301994.999 4122538.696,301995.687 4122540.231,301996.615 4122541.538,301997.775 4122542.535,301998.958 4122543.205,302000.026 4122543.636,302001.072 4122543.892,302002.522 4122543.943,302004.132 4122543.651,302005.155 4122543.244,302006.257 4122542.667,302007.266 4122541.918,302008.041 4122541.043,302008.722 4122539.996,302009.265 4122538.713,302009.553 4122537.331,302009.56 4122535.694,302009.587 4122535.677,302009.343 4122534.196,302009.098 4122532.715,302008.827 4122531.173,302008.556 4122529.631,302008.291 4122528.107,302008.025 4122526.584,302007.544 4122523.859,302007.06 4122521.093,302006.714 4122519.158))",,233A0018LR0101,999,99,04,71,2,20170126,,A1LA17CA060071,,
"MULTILINESTRING ((302003.935 4122493.475,302005.615 4122494.323,302007.337 4122494.644,302009.05 4122494.53,302011.605 4122494.067,302014.444 4122493.574,302015.996 4122493.302,302017.548 4122493.031,302018.832 4122492.804))",,,999,99,04,72,2,20170126,,A1LA17CA060072,,
"MULTILINESTRING ((301985.419 4122495.938,301986.511 4122494.897,301987.182 4122494.071,301987.633 4122493.175,301987.866 4122492.483,301988.033 4122491.675,301988.062 4122491.13,301988.033 4122490.584,301987.88 4122489.284,301987.555 4122487.725))",,233A0019ZZ0101,999,99,04,73,2,20170126,,A1LA17CA060073,,
"MULTILINESTRING ((302013.664 4122505.56,302013.504 4122505.899,302013.205 4122506.946,302013.077 4122507.913,302013.131 4122509.569,302013.493 4122511.628,302013.905 4122513.97,302014.257 4122516.02,302014.732 4122518.71,302015.208 4122521.4,302015.577 4122523.516,302015.946 4122525.631,302016.341 4122527.908,302016.735 4122530.184,302017.091 4122532.202,302017.446 4122534.22,302017.879 4122536.68,302018.312 4122539.141,302018.706 4122541.374,302019.174 4122543.645,302019.542 4122545.306,302019.639 4122546.573,302019.639 4122547.765,302019.531 4122548.956))",,233A0017LR0101,999,99,04,74,2,20170126,,A1LA17CA060074,,
"MULTILINESTRING ((302000.504 4122486.461,302000.864 4122488.44,302001.081 4122489.403,302001.482 4122490.452,302001.906 4122491.302,302002.774 4122492.442,302003.926 4122493.471,302003.935 4122493.475))",,233A0020LR0101,999,99,04,75,2,20170126,,A1LA17CA060075,,
"MULTILINESTRING ((301970.577 4122723.716,301971.406 4122724.406,301972.697 4122725.181,301973.808 4122725.636,301975.101 4122725.941,301976.128 4122726.011,301977.402 4122725.939,301977.948 4122725.865,301979.433 4122725.578,301980.918 4122725.29,301982.416 4122725.03,301983.913 4122724.77,301986.799 4122724.236,301988.478 4122723.971,301990.156 4122723.706,301992.233 4122723.24,301995.189 4122722.727,301998.145 4122722.213,302001.1 4122721.7,302004.056 4122721.186,302006.986 4122720.557,302008.496 4122720.017,302009.69 4122719.348,302010.71 4122718.469))",,233A0004AA0101,999,99,04,76,2,20170126,,A1LA17CA060076,,
"MULTILINESTRING ((302083.713 4122633.834,302083.86 4122633.934,302084.651 4122635.154,302085.235 4122636.795,302085.642 4122639.066,302086.148 4122641.951,302086.43 4122643.554,302086.925 4122646.284,302087.186 4122647.809,302087.446 4122649.333,302087.949 4122652.193,302088.217 4122653.741,302088.486 4122655.288,302088.982 4122658.117,302089.486 4122660.973,302090.002 4122663.913,302090.276 4122665.431,302090.551 4122666.95,302091.016 4122669.738,302091.501 4122672.439,302091.761 4122673.914,302092.207 4122676.401,302092.695 4122679.311,302092.954 4122680.796,302093.214 4122682.281,302093.493 4122683.833,302093.772 4122685.385,302094.259 4122688.178,302094.534 4122689.776,302094.81 4122691.373,302095.307 4122694.196,302095.779 4122696.878,302095.913 4122697.676,302096.151 4122699.188,302096.136 4122700.692,302096.017 4122701.435,302095.77 4122702.292,302095.345 4122703.167,302094.671 4122704.059,302093.984 4122704.673,302093.312 4122705.159,302092.265 4122705.639,302091.355 4122705.938,302090.289 4122706.152,302087.646 4122706.615,302086.015 4122706.898,302084.383 4122707.18,302082.876 4122707.438,302081.37 4122707.695,302078.584 4122708.165,302077.043 4122708.442,302075.503 4122708.72,302074.015 4122708.975,302072.528 4122709.229,302069.661 4122709.726,302068.158 4122709.988,302066.656 4122710.25,302063.832 4122710.74,302062.275 4122711.012,302060.718 4122711.284,302057.857 4122711.775,302056.528 4122711.938,302055.57 4122711.983,302054.374 4122711.921,302053.344 4122711.724,302052.393 4122711.403))",,233A0004AA0101,999,99,04,77,2,20170126,,A1LA17CA060077,,
"MULTILINESTRING ((302107.934 4122641.877,302105.005 4122642.282,302103.469 4122642.565,302101.933 4122642.849,302100.076 4122643.201,302098.22 4122643.553,302097.019 4122643.974,302095.926 4122644.666,302095.274 4122645.207))",,,999,99,04,78,2,20170126,,A1LA17CA060078,,
"MULTILINESTRING ((302008.564 4122505.617,302008.751 4122506.821,302009.213 4122509.786,302009.674 4122512.75,302010.136 4122515.714,302010.541 4122517.766,302010.829 4122519.414,302011.117 4122521.062,302011.391 4122522.623,302011.666 4122524.185,302011.934 4122525.718,302012.203 4122527.252,302012.705 4122530.091,302013.001 4122531.765,302013.296 4122533.44,302013.621 4122536.234,302013.568 4122537.667,302013.176 4122539.616,302012.513 4122541.359,302011.705 4122542.623,302010.897 4122543.886,302009.928 4122544.928,302008.917 4122545.763,302007.454 4122546.638,302006.503 4122547.07,302005.126 4122547.55,302003.859 4122547.844,302002.553 4122547.965,302001.298 4122547.959,302000.074 4122547.803,302000.003 4122547.778,301998.538 4122547.397,301997.162 4122546.812,301995.546 4122545.896,301993.976 4122544.665,301993.009 4122543.597,301991.53 4122541.071,301990.81 4122538.726,301990.291 4122535.902,301989.792 4122533.064,301989.56 4122531.568,301989.328 4122530.071,301988.78 4122527.121,301988.233 4122524.172,301987.685 4122521.222,301987.511 4122520.233,301986.993 4122517.278,301986.474 4122514.323,301985.955 4122511.368,301985.436 4122508.414))",233A0018LR0101,,111,01,99,79,1,20170126,,A1LA17CA060079,,
